rel_path,language,ais,risk,gss,injection_vectors,sdk_found,agent_patterns,dangerous_exec,signals
requests-2.34.2/src/requests/packages.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
requests-2.34.2/src/requests/compat.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
requests-2.34.2/setup.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/__init__.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/utils.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/exceptions.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/models.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/__version__.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/cookies.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/sessions.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/status_codes.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/hooks.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/help.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/certs.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/api.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/structures.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/auth.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/_types.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/adapters.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/src/requests/_internal_utils.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/__init__.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/conftest.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/utils.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_testserver.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_requests.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_packages.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_hooks.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/compat.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_structures.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_help.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_utils.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_adapters.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/test_lowlevel.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/testserver/__init__.py,Python,0,NORMAL,0,0,,,,
requests-2.34.2/tests/testserver/server.py,Python,0,NORMAL,0,0,,,,
