rel_path,language,ais,risk,gss,injection_vectors,sdk_found,agent_patterns,dangerous_exec,signals
sqlalchemy-2.0.52/lib/sqlalchemy/util/langhelpers.py,Python,70,HIGH,0,0,,,eval/exec found (3 occurrence(s)),dynamic_execution(eval/exec_x3); dynamic_import(x1)
sqlalchemy-2.0.52/test/conftest.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/test/ext/test_associationproxy.py,Python,50,ELEVATED,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2)
sqlalchemy-2.0.52/test/sql/test_lambdas.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/test/engine/test_parseconnect.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/test/orm/test_inspect.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/test/dialect/mysql/test_types.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/test/base/test_typing_utils.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/lib/sqlalchemy/testing/plugin/pytestplugin.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/lib/sqlalchemy/sql/lambdas.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/lib/sqlalchemy/orm/clsregistry.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/lib/sqlalchemy/orm/instrumentation.py,Python,50,ELEVATED,0,0,,,eval/exec found (1 occurrence(s)),dynamic_execution(eval/exec_x1)
sqlalchemy-2.0.52/lib/sqlalchemy/orm/_orm_constructors.py,Python,50,ELEVATED,0,0,,,eval/exec found (6 occurrence(s)),dynamic_execution(eval/exec_x6)
sqlalchemy-2.0.52/lib/sqlalchemy/util/typing.py,Python,50,ELEVATED,0,0,,,eval/exec found (2 occurrence(s)),dynamic_execution(eval/exec_x2)
sqlalchemy-2.0.52/test/dialect/oracle/test_dialect.py,Python,40,ELEVATED,0,0,,,subprocess/shell execution with variables (1 occurrence(s)),subprocess_variable_execution(x1)
sqlalchemy-2.0.52/test/base/test_tutorials.py,Python,40,ELEVATED,0,0,,runner.run,,agent_orchestration(runner.run)
sqlalchemy-2.0.52/lib/sqlalchemy/sql/default_comparator.py,Python,40,ELEVATED,0,0,,result_type=,,agent_orchestration(result_type=)
sqlalchemy-2.0.52/lib/sqlalchemy/sql/sqltypes.py,Python,40,ELEVATED,0,0,,result_type=,,agent_orchestration(result_type=)
sqlalchemy-2.0.52/lib/sqlalchemy/dialects/postgresql/array.py,Python,40,ELEVATED,0,0,,result_type=,,agent_orchestration(result_type=)
sqlalchemy-2.0.52/lib/sqlalchemy/dialects/postgresql/json.py,Python,40,ELEVATED,0,0,,result_type=,,agent_orchestration(result_type=)
sqlalchemy-2.0.52/lib/sqlalchemy/dialects/postgresql/hstore.py,Python,40,ELEVATED,0,0,,result_type=,,agent_orchestration(result_type=)
sqlalchemy-2.0.52/lib/sqlalchemy/util/concurrency.py,Python,40,ELEVATED,0,0,,runner.run,,agent_orchestration(runner.run)
sqlalchemy-2.0.52/examples/performance/__init__.py,Python,20,NORMAL,0,0,,,,dynamic_import(x2)
sqlalchemy-2.0.52/tools/generate_tuple_map_overloads.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/tools/generate_proxy_methods.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/test/sql/test_types.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/test/sql/test_compare.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/test/engine/test_deprecations.py,Python,20,NORMAL,0,0,,,,dynamic_import(x5)
sqlalchemy-2.0.52/test/orm/declarative/test_clsregistry.py,Python,20,NORMAL,0,0,,,,dynamic_import(x2)
sqlalchemy-2.0.52/test/dialect/test_all.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/test/dialect/postgresql/test_dialect.py,Python,20,NORMAL,0,0,,,,dynamic_import(x2)
sqlalchemy-2.0.52/test/base/test_examples.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/lib/sqlalchemy/connectors/aioodbc.py,Python,20,NORMAL,0,0,,,,dynamic_import(x2)
sqlalchemy-2.0.52/lib/sqlalchemy/connectors/pyodbc.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/lib/sqlalchemy/ext/mypy/plugin.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/lib/sqlalchemy/testing/requirements.py,Python,20,NORMAL,0,0,,,,dynamic_import(x3)
sqlalchemy-2.0.52/lib/sqlalchemy/testing/engines.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
sqlalchemy-2.0.52/lib/sqlalchemy/testing/plugin/plugin_base.py,Python,20,NORMAL,0,0,,,,dynamic_import(x2)
sqlalchemy-2.0.52/lib/sqlalchemy/testing/suite/test_dialect.py,Python,20,NORMAL,0,0,,,,dynamic_import(x1)
